timestamp,message,data
2025-07-05T06:33:57.803Z,"🎭 Moshing progress","{""progress"":54,""timestamp"":1657811.6450000107}"
2025-07-05T06:33:58.137Z,"🎭 Moshing progress","{""progress"":57,""timestamp"":1658145.0400000066}"
2025-07-05T06:33:58.470Z,"🎭 Moshing progress","{""progress"":59,""timestamp"":1658478.3550000042}"
2025-07-05T06:33:58.803Z,"🎭 Moshing progress","{""progress"":62,""timestamp"":1658811.6700000018}"
2025-07-05T06:33:59.137Z,"🎭 Moshing progress","{""progress"":64,""timestamp"":1659144.9849999994}"
2025-07-05T06:33:59.470Z,"🎭 Moshing progress","{""progress"":67,""timestamp"":1659478.3400000036}"
2025-07-05T06:33:59.803Z,"🎭 Moshing progress","{""progress"":69,""timestamp"":1659811.650000006}"
2025-07-05T06:33:59.973Z,"🎭 Moshing progress","{""progress"":70,""timestamp"":1659980.9300000072}"
2025-07-05T06:34:01.563Z,"🎭 Moshing progress","{""progress"":80,""timestamp"":1661571.7150000036}"
2025-07-05T06:34:01.574Z,"🎭 Moshing progress","{""progress"":85,""timestamp"":1661581.9700000137}"
2025-07-05T06:34:30.920Z,"🎭 Moshing progress","{""progress"":95,""timestamp"":1690927.900000006}"
2025-07-05T06:34:30.923Z,"🎭 Moshing progress","{""progress"":100,""timestamp"":1690930.3650000095}"
2025-07-05T06:34:30.923Z,"🎭 Blends processing complete","{""processingTime"":""477994.77ms"",""finalDuration"":""4.5s"",""segmentsCount"":7,""audioConfigured"":true}"
2025-07-05T06:34:32.943Z,"🎭 Processing queue item","{""video"":""raw-video-1751695581275-2711092"",""audio"":""raw-audio-1751695581858-48544"",""preset"":{""name"":""Blends"",""type"":""blends""},""queueLength"":1,""timestamp"":1692950.2700000107}"
2025-07-05T06:34:32.943Z,"🎭 Starting Blends processing","{""primaryVideo"":""raw-video-1751695581275-2711092"",""audio"":""raw-audio-1751695581858-48544"",""availableVideos"":3,""audioName"":""Rezzo_4.wav"",""timestamp"":1692950.425000012}"
2025-07-05T06:34:32.943Z,"🎭 Step 1: Setting up FFmpeg","{""timestamp"":1692950.5900000036}"
2025-07-05T06:34:32.943Z,"🎭 Step 2: Loading FFmpeg core","{""timestamp"":1692950.9200000018}"
2025-07-05T06:34:33.090Z,"🎭 Step 3: FFmpeg loaded successfully","{""timestamp"":1693097.400000006}"
2025-07-05T06:34:33.090Z,"🎭 Step 4: Building Blends preset segments","{""timestamp"":1693097.580000013}"
2025-07-05T06:34:33.090Z,"🎭 Step 5: Gathering available videos","{""availableVideosCount"":4,""rawVideoQueueLength"":3,""timestamp"":1693097.6900000125}"
2025-07-05T06:34:33.090Z,"🎭 Step 6: Processing videos","{""videosToProcess"":4,""timestamp"":1693097.75}"
2025-07-05T06:34:33.090Z,"🎭 Step 6.1: Processing video raw-video-1751695581275-2711092","{""videoIndex"":0,""videoId"":""raw-video-1751695581275-2711092"",""timestamp"":1693097.7950000018}"
2025-07-05T06:34:33.090Z,"🎭 Step 6.1a: Processing main video","{""timestamp"":1693097.8450000137}"
2025-07-05T06:34:33.090Z,"🎭 Downloading main video (no cached blob)","{""timestamp"":1693097.8900000006}"
2025-07-05T06:34:33.091Z,"🎭 Step 6.1b: Computing chunks for main video","{""timestamp"":1693099.0700000077}"
2025-07-05T06:34:48.326Z,"🎭 Step 6.3c: Additional video chunks computed","{""chunkCount"":588,""timestamp"":1708333.8200000077}"
2025-07-05T06:34:48.327Z,"🎭 Step 6.4: Processing video raw-video-1751695581343-2330708","{""videoIndex"":3,""videoId"":""raw-video-1751695581343-2330708"",""timestamp"":1708333.9650000036}"
2025-07-05T06:34:48.327Z,"🎭 Step 6.4a: Processing additional video","{""timestamp"":1708334.0350000113}"
2025-07-05T06:34:48.327Z,"🎭 Downloading additional video (no cached blob)","{""timestamp"":1708334.080000013}"
