timestamp,message,data
2025-07-05T07:05:23.236Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123236-854136"",""originalId"":854136,""duration"":17,""quality"":""hd"",""queueLength"":1,""blobCached"":true,""blobSize"":6387636}"
2025-07-05T07:05:23.337Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699123337-46934"",""originalId"":46934,""duration"":11.5268,""samplerate"":44100,""channels"":2,""queueLength"":1}"
2025-07-05T07:05:23.383Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123383-2324293"",""originalId"":2324293,""duration"":39,""quality"":""hd"",""queueLength"":1,""blobCached"":true,""blobSize"":7163951}"
2025-07-05T07:05:23.387Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123387-3958714"",""originalId"":3958714,""duration"":10,""quality"":""sd"",""queueLength"":1,""blobCached"":true,""blobSize"":751285}"
2025-07-05T07:05:23.479Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123479-854692"",""originalId"":854692,""duration"":10,""quality"":""sd"",""queueLength"":1,""blobCached"":true,""blobSize"":2162092}"
2025-07-05T07:05:23.591Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123591-3163534"",""originalId"":3163534,""duration"":30,""quality"":""sd"",""queueLength"":1,""blobCached"":true,""blobSize"":1887185}"
2025-07-05T07:05:23.773Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123773-1722881"",""originalId"":1722881,""duration"":40,""quality"":""hd"",""queueLength"":1,""blobCached"":true,""blobSize"":5172373}"
2025-07-05T07:05:23.775Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123775-1722881"",""originalId"":1722881,""duration"":40,""quality"":""hd"",""queueLength"":1,""blobCached"":true,""blobSize"":5172373}"
2025-07-05T07:05:23.812Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123812-1851190"",""originalId"":1851190,""duration"":16,""quality"":""sd"",""queueLength"":1,""blobCached"":true,""blobSize"":974143}"
2025-07-05T07:05:23.873Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123873-8856785"",""originalId"":8856785,""duration"":6,""quality"":""hd"",""queueLength"":1,""blobCached"":true,""blobSize"":2183226}"
